
     Value of States and Choice Probabilities
     Fixed Group Index(f): 0. Random Group Index(r): 0
     ------------------------------------------------------------------------------
    Indx   T   A   m sch   t     r     f       EV      |Choice Probabilities:                           
    6368   1   1   8   7  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6367   1   1   7   7  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6366   1   1   6   7  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6365   1   1   5   7  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6364   1   1   4   7  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6363   1   1   3   7  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6362   1   1   2   7  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6361   1   1   1   7  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6360   1   1   0   7  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6333   1   1  13   6  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6332   1   1  12   6  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6331   1   1  11   6  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6330   1   1  10   6  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6329   1   1   9   6  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6328   1   1   8   6  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6327   1   1   7   6  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6326   1   1   6   6  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6325   1   1   5   6  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6324   1   1   4   6  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6323   1   1   3   6  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6322   1   1   2   6  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6321   1   1   1   6  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6320   1   1   0   6  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6294   1   1  14   5  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6293   1   1  13   5  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6292   1   1  12   5  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6291   1   1  11   5  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6290   1   1  10   5  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6289   1   1   9   5  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6288   1   1   8   5  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6287   1   1   7   5  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6286   1   1   6   5  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6285   1   1   5   5  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6284   1   1   4   5  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6283   1   1   3   5  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6282   1   1   2   5  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6281   1   1   1   5  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6280   1   1   0   5  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6255   1   1  15   4  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6254   1   1  14   4  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6253   1   1  13   4  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6252   1   1  12   4  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6251   1   1  11   4  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6250   1   1  10   4  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6249   1   1   9   4  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6248   1   1   8   4  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6247   1   1   7   4  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6246   1   1   6   4  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6245   1   1   5   4  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6244   1   1   4   4  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6243   1   1   3   4  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6242   1   1   2   4  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6241   1   1   1   4  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6240   1   1   0   4  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6216   1   1  16   3  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6215   1   1  15   3  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6214   1   1  14   3  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6213   1   1  13   3  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6212   1   1  12   3  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6211   1   1  11   3  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6210   1   1  10   3  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6209   1   1   9   3  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6208   1   1   8   3  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6207   1   1   7   3  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6206   1   1   6   3  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6205   1   1   5   3  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6204   1   1   4   3  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6203   1   1   3   3  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6202   1   1   2   3  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6201   1   1   1   3  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6200   1   1   0   3  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6177   1   1  17   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6176   1   1  16   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6175   1   1  15   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6174   1   1  14   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6173   1   1  13   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6172   1   1  12   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6171   1   1  11   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6170   1   1  10   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6169   1   1   9   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6168   1   1   8   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6167   1   1   7   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6166   1   1   6   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6165   1   1   5   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6164   1   1   4   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6163   1   1   3   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6162   1   1   2   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6161   1   1   1   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6160   1   1   0   2  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6138   1   1  18   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6137   1   1  17   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6136   1   1  16   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6135   1   1  15   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6134   1   1  14   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6133   1   1  13   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6132   1   1  12   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6131   1   1  11   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6130   1   1  10   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6129   1   1   9   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6128   1   1   8   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6127   1   1   7   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6126   1   1   6   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6125   1   1   5   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6124   1   1   4   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6123   1   1   3   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6122   1   1   2   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6121   1   1   1   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6120   1   1   0   1  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6099   1   1  19   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6098   1   1  18   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6097   1   1  17   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6096   1   1  16   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6095   1   1  15   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6094   1   1  14   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6093   1   1  13   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6092   1   1  12   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6091   1   1  11   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6090   1   1  10   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6089   1   1   9   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6088   1   1   8   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6087   1   1   7   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6086   1   1   6   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6085   1   1   5   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6084   1   1   4   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6083   1   1   3   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6082   1   1   2   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6081   1   1   1   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6080   1   1   0   0  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6051   1   1  11   7  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6050   1   1  10   7  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6049   1   1   9   7  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6048   1   1   8   7  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6047   1   1   7   7  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6046   1   1   6   7  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6045   1   1   5   7  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6044   1   1   4   7  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6043   1   1   3   7  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6042   1   1   2   7  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6041   1   1   1   7  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6040   1   1   0   7  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6012   1   1  12   6  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6011   1   1  11   6  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6010   1   1  10   6  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6009   1   1   9   6  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6008   1   1   8   6  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6007   1   1   7   6  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6006   1   1   6   6  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6005   1   1   5   6  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6004   1   1   4   6  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6003   1   1   3   6  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6002   1   1   2   6  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6001   1   1   1   6  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6000   1   1   0   6  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    5973   1   1  13   5  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    5972   1   1  12   5  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    5971   1   1  11   5  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    5970   1   1  10   5  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    5969   1   1   9   5  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    5968   1   1   8   5  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    5967   1   1   7   5  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    5966   1   1   6   5  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    5965   1   1   5   5  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    5964   1   1   4   5  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    5963   1   1   3   5  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    5962   1   1   2   5  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    5961   1   1   1   5  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    5960   1   1   0   5  18     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
