
     Value of States and Choice Probabilities
     Fixed Group Index(f): 0. Random Group Index(r): 0
     ------------------------------------------------------------------------------
    Indx   T   A   m sch   t     r     f       EV      |Choice Probabilities:                           
    9325   1   1   5   1  29     0     0     623.137524 0.000349 0.974978 0.024674 0.000000
    9324   1   1   4   1  29     0     0     624.310368 0.000140 0.995822 0.004038 0.000000
    9323   1   1   3   1  29     0     0     623.880482 0.000066 0.997398 0.002536 0.000000
    9322   1   1   2   1  29     0     0     622.081087 0.000033 0.994463 0.005504 0.000000
    9321   1   1   1   1  29     0     0     618.541189 0.000010 0.967728 0.032263 0.000000
    9320   1   1   0   1  29     0     0     613.068514 0.000000 0.869761 0.130239 0.000000
    9309   1   1  29   0  29     0     0      11.326048 0.731024 0.268942 0.000033 0.000000
    9308   1   1  28   0  29     0     0      11.326360 0.731008 0.268959 0.000033 0.000000
    9307   1   1  27   0  29     0     0      11.327119 0.730968 0.268999 0.000033 0.000000
    9306   1   1  26   0  29     0     0      11.328892 0.730874 0.269093 0.000033 0.000000
    9305   1   1  25   0  29     0     0      11.332872 0.730660 0.269306 0.000034 0.000000
    9304   1   1  24   0  29     0     0      11.341452 0.730196 0.269770 0.000034 0.000000
    9303   1   1  23   0  29     0     0      29.170639 0.000042 0.000000 0.999958 0.000000
    9302   1   1  22   0  29     0     0     114.965841 0.000000 0.000000 1.000000 0.000000
    9301   1   1  21   0  29     0     0     252.995354 0.000000 0.000000 1.000000 0.000000
    9300   1   1  20   0  29     0     0     376.665112 0.000000 0.000000 1.000000 0.000000
    9299   1   1  19   0  29     0     0     421.192322 0.000000 0.000000 1.000000 0.000000
    9298   1   1  18   0  29     0     0     449.494915 0.000000 0.000000 1.000000 0.000000
    9297   1   1  17   0  29     0     0     469.244677 0.000000 0.000000 1.000000 0.000000
    9296   1   1  16   0  29     0     0     486.778811 0.000000 0.000000 1.000000 0.000000
    9295   1   1  15   0  29     0     0     501.852378 0.000000 0.000000 1.000000 0.000000
    9294   1   1  14   0  29     0     0     517.138441 0.000000 0.000000 1.000000 0.000000
    9293   1   1  13   0  29     0     0     528.881434 0.000000 0.000000 1.000000 0.000000
    9292   1   1  12   0  29     0     0     540.197425 0.000000 0.000000 1.000000 0.000000
    9291   1   1  11   0  29     0     0     551.644210 0.000000 0.000000 1.000000 0.000000
    9290   1   1  10   0  29     0     0     560.397540 0.000000 0.000427 0.999573 0.000000
    9289   1   1   9   0  29     0     0     567.002633 0.000000 0.065217 0.934783 0.000000
    9288   1   1   8   0  29     0     0     572.931326 0.000000 0.068235 0.931765 0.000000
    9287   1   1   7   0  29     0     0     577.969632 0.000000 0.113236 0.886764 0.000000
    9286   1   1   6   0  29     0     0     581.808364 0.000000 0.132973 0.867027 0.000000
    9285   1   1   5   0  29     0     0     584.455973 0.000000 0.138635 0.861365 0.000000
    9284   1   1   4   0  29     0     0     585.382307 0.000000 0.143590 0.856410 0.000000
    9283   1   1   3   0  29     0     0     584.831747 0.000000 0.141233 0.858767 0.000000
    9282   1   1   2   0  29     0     0     582.682327 0.000000 0.134566 0.865434 0.000000
    9281   1   1   1   0  29     0     0     578.745600 0.000000 0.119232 0.880768 0.000000
    9280   1   1   0   0  29     0     0     572.979981 0.000000 0.077112 0.922888 0.000000
    9261   1   1  21   7  28     0     0     557.840286 0.618600 0.381372 0.000028 0.000000
    9260   1   1  20   7  28     0     0     634.859059 0.066663 0.933334 0.000003 0.000000
    9259   1   1  19   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9258   1   1  18   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9257   1   1  17   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9256   1   1  16   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9255   1   1  15   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9254   1   1  14   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9253   1   1  13   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9252   1   1  12   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9251   1   1  11   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9250   1   1  10   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9249   1   1   9   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9248   1   1   8   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9247   1   1   7   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9246   1   1   6   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9245   1   1   5   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9244   1   1   4   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9243   1   1   3   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9242   1   1   2   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9241   1   1   1   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9240   1   1   0   7  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9222   1   1  22   6  28     0     0     311.260650 0.000000 0.000000 1.000000 0.000000
    9221   1   1  21   6  28     0     0     517.297370 0.000000 0.066666 0.933334 0.000000
    9220   1   1  20   6  28     0     0     609.933630 0.000000 0.439391 0.560608 0.000000
    9219   1   1  19   6  28     0     0     636.659744 0.000000 1.000000 0.000000 0.000000
    9218   1   1  18   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9217   1   1  17   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9216   1   1  16   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9215   1   1  15   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9214   1   1  14   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9213   1   1  13   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9212   1   1  12   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9211   1   1  11   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9210   1   1  10   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9209   1   1   9   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9208   1   1   8   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9207   1   1   7   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9206   1   1   6   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9205   1   1   5   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9204   1   1   4   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9203   1   1   3   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9202   1   1   2   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9201   1   1   1   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9200   1   1   0   6  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9183   1   1  23   5  28     0     0     130.144568 0.000090 0.000000 0.999910 0.000000
    9182   1   1  22   5  28     0     0     280.146412 0.000000 0.000000 1.000000 0.000000
    9181   1   1  21   5  28     0     0     476.926229 0.000000 0.000000 1.000000 0.000000
    9180   1   1  20   5  28     0     0     570.954464 0.000000 0.066667 0.933333 0.000000
    9179   1   1  19   5  28     0     0     611.586010 0.000000 0.551013 0.448987 0.000000
    9178   1   1  18   5  28     0     0     632.993048 0.020679 0.979172 0.000150 0.000000
    9177   1   1  17   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9176   1   1  16   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9175   1   1  15   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9174   1   1  14   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9173   1   1  13   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9172   1   1  12   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9171   1   1  11   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9170   1   1  10   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9169   1   1   9   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9168   1   1   8   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9167   1   1   7   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9166   1   1   6   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9165   1   1   5   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9164   1   1   4   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9163   1   1   3   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9162   1   1   2   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9161   1   1   1   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9160   1   1   0   5  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9144   1   1  24   4  28     0     0      40.972066 0.035366 0.000000 0.964634 0.000000
    9143   1   1  23   4  28     0     0     110.834507 0.000152 0.000000 0.999848 0.000000
    9142   1   1  22   4  28     0     0     249.854334 0.000000 0.000000 1.000000 0.000000
    9141   1   1  21   4  28     0     0     437.375580 0.000000 0.000000 1.000000 0.000000
    9140   1   1  20   4  28     0     0     531.291709 0.000000 0.000000 1.000000 0.000000
    9139   1   1  19   4  28     0     0     572.599770 0.000000 0.066675 0.933325 0.000000
    9138   1   1  18   4  28     0     0     601.310119 0.000000 0.329684 0.670316 0.000000
    9137   1   1  17   4  28     0     0     621.509391 0.000495 0.804477 0.195028 0.000000
    9136   1   1  16   4  28     0     0     634.270242 0.000108 0.999892 0.000000 0.000000
    9135   1   1  15   4  28     0     0     637.719486 0.000000 1.000000 0.000000 0.000000
    9134   1   1  14   4  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9133   1   1  13   4  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9132   1   1  12   4  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9131   1   1  11   4  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9130   1   1  10   4  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9129   1   1   9   4  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9128   1   1   8   4  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9127   1   1   7   4  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9126   1   1   6   4  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9125   1   1   5   4  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9124   1   1   4   4  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9123   1   1   3   4  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9122   1   1   2   4  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9121   1   1   1   4  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9120   1   1   0   4  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9105   1   1  25   3  28     0     0      12.273925 0.721759 0.278191 0.000050 0.000000
    9104   1   1  24   3  28     0     0      27.683954 0.052469 0.000000 0.947531 0.000000
    9103   1   1  23   3  28     0     0      92.041374 0.000214 0.000000 0.999786 0.000000
    9102   1   1  22   3  28     0     0     220.031805 0.000000 0.000000 1.000000 0.000000
    9101   1   1  21   3  28     0     0     398.201197 0.000000 0.000000 1.000000 0.000000
    9100   1   1  20   3  28     0     0     493.489773 0.000000 0.000000 1.000000 0.000000
    9099   1   1  19   3  28     0     0     533.934659 0.000000 0.000000 1.000000 0.000000
    9098   1   1  18   3  28     0     0     561.918686 0.000000 0.000364 0.999636 0.000000
    9097   1   1  17   3  28     0     0     584.128246 0.000000 0.133808 0.866192 0.000000
    9096   1   1  16   3  28     0     0     602.843329 0.000000 0.349542 0.650458 0.000000
    9095   1   1  15   3  28     0     0     617.881473 0.000028 0.758540 0.241432 0.000000
    9094   1   1  14   3  28     0     0     630.412254 0.010996 0.988122 0.000883 0.000000
    9093   1   1  13   3  28     0     0     636.229693 0.000000 1.000000 0.000000 0.000000
    9092   1   1  12   3  28     0     0     637.691868 0.000000 1.000000 0.000000 0.000000
    9091   1   1  11   3  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9090   1   1  10   3  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9089   1   1   9   3  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9088   1   1   8   3  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9087   1   1   7   3  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9086   1   1   6   3  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9085   1   1   5   3  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9084   1   1   4   3  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9083   1   1   3   3  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9082   1   1   2   3  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9081   1   1   1   3  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9080   1   1   0   3  28     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    9066   1   1  26   2  28     0     0      12.100936 0.729665 0.270300 0.000035 0.000000
    9065   1   1  25   2  28     0     0      12.138153 0.727858 0.272104 0.000038 0.000000
    9064   1   1  24   2  28     0     0      14.877835 0.112481 0.019382 0.868137 0.000000
    9063   1   1  23   2  28     0     0      73.590408 0.000261 0.000000 0.999739 0.000000
    9062   1   1  22   2  28     0     0     190.435359 0.000000 0.000000 1.000000 0.000000
    9061   1   1  21   2  28     0     0     358.819608 0.000000 0.000000 1.000000 0.000000
    9060   1   1  20   2  28     0     0     456.762899 0.000000 0.000000 1.000000 0.000000
    9059   1   1  19   2  28     0     0     497.259046 0.000000 0.000000 1.000000 0.000000
    9058   1   1  18   2  28     0     0     524.294525 0.000000 0.000000 1.000000 0.000000
    9057   1   1  17   2  28     0     0     545.491549 0.000000 0.000000 1.000000 0.000000
    9056   1   1  16   2  28     0     0     563.370947 0.000000 0.006480 0.993520 0.000000
